LoanStatus,BorrowerAPR,ProsperRating,LoanOriginalAmount,Term,IsBorrowerHomeowner,EmploymentStatus,EmploymentStatusDuration,DebtToIncomeRatio,IncomeRange
Defaulted,0.23476999999999998,B,15000,60,False,Employed,4.0,0.07,$75-100k
Completed,0.20357999999999998,B,5000,60,False,Employed,5.0,0.16,$75-100k
Completed,0.32989,D,10000,60,True,Employed,13.0,0.28,>$100k
Defaulted,0.28675,D,4000,36,False,Employed,1.0,0.16,$50-75k
Defaulted,0.35796999999999995,HR,3750,36,True,Employed,9.0,0.09,$50-75k
Defaulted,0.34731,E,5500,36,False,Employed,6.0,,$25-50k
Completed,0.27285,D,3500,36,False,Employed,2.0,0.3,$25-50k
Completed,0.27466999999999997,D,15000,36,True,Self-employed,12.0,,>$100k
Completed,0.38723,HR,5500,36,False,Employed,2.0,0.91,$0-25k
Completed,0.28386,D,15000,60,True,Employed,1.0,0.18,$75-100k
Completed,0.06888,AA,15000,36,True,Employed,2.0,0.18,$25-50k
Completed,0.08191,AA,15000,36,True,Employed,7.0,0.17,$25-50k
Completed,0.18173,B,2000,36,False,Employed,5.0,0.18,$0-25k
Completed,0.1322,A,24500,36,False,Employed,3.0,0.21,>$100k
Completed,0.38058000000000003,E,4000,36,False,Employed,5.0,0.13,$50-75k
Defaulted,0.28324,D,15000,60,True,Other,13.0,0.4,$50-75k
Completed,0.28851,D,5000,36,True,Employed,15.0,0.12,$75-100k
Defaulted,0.35796999999999995,HR,4000,36,False,Employed,4.0,0.13,$50-75k
Completed,0.30285,E,4000,36,True,Employed,4.0,0.12,$50-75k
Completed,0.13697,A,10000,36,True,Employed,5.0,0.17,>$100k
Completed,0.35796999999999995,HR,4000,36,True,Employed,10.0,0.41,$25-50k
Defaulted,0.35643,E,7500,36,True,Employed,28.0,,>$100k
Completed,0.29486,D,3000,36,True,Employed,11.0,0.34,$25-50k
PastDue,0.24281999999999998,C,10000,60,True,Employed,16.0,0.36,$25-50k
Completed,0.23554,C,4000,12,True,Other,11.0,0.18,$50-75k
Completed,0.29567,E,10000,60,True,Employed,6.0,0.19,$75-100k
Completed,0.35796999999999995,HR,4000,36,False,Other,7.0,,$0-25k
Completed,0.22207,C,15000,60,True,Employed,10.0,0.18,>$100k
Defaulted,0.35796999999999995,HR,2500,36,False,Employed,8.0,0.06,$25-50k
Completed,0.35796999999999995,HR,4000,36,True,Self-employed,4.0,,$0-25k
Completed,0.29486,D,3700,36,True,Employed,1.0,0.08,$25-50k
Defaulted,0.35796999999999995,HR,3900,36,False,Self-employed,1.0,,$25-50k
Defaulted,0.2951,D,4000,36,False,Employed,2.0,0.23,$25-50k
Completed,0.37453000000000003,HR,6300,36,True,Employed,5.0,0.54,$50-75k
Completed,0.2893,D,3800,60,False,Employed,11.0,0.1,$25-50k
Completed,0.25259000000000004,C,13000,36,True,Employed,7.0,0.29,$50-75k
Completed,0.20879,B,16000,60,True,Employed,10.0,0.37,$25-50k
Defaulted,0.25259000000000004,C,3000,36,False,Employed,8.0,0.32,$25-50k
Defaulted,0.25259000000000004,C,9000,36,False,Employed,2.0,0.17,$50-75k
Completed,0.12309,A,8500,36,True,Employed,12.0,0.11,$50-75k
Completed,0.2951,D,6000,36,False,Employed,1.0,0.1,$25-50k
Defaulted,0.38723,HR,4000,36,False,Employed,26.0,0.13,$75-100k
Completed,0.38058000000000003,E,3500,36,False,Employed,6.0,0.05,$25-50k
PastDue,0.2878,D,4000,36,True,Employed,10.0,0.47,$25-50k
Defaulted,0.35796999999999995,HR,4000,36,True,Employed,12.0,0.08,$50-75k
Defaulted,0.22354000000000002,C,15000,36,True,Employed,15.0,0.25,>$100k
Completed,0.05927,AA,3500,12,False,Employed,4.0,0.14,$25-50k
Defaulted,0.34576999999999997,E,4000,36,False,Employed,1.0,0.22,$25-50k
Completed,0.21434,C,3000,36,True,Employed,23.0,0.11,$75-100k
Completed,0.2837,D,15000,36,True,Employed,15.0,0.27,>$100k
Completed,0.13068,A,10000,36,True,Employed,18.0,0.17,$50-75k
Completed,0.20357999999999998,B,15000,60,True,Employed,18.0,0.1,>$100k
Completed,0.28838,D,1500,36,False,Employed,13.0,0.18,$25-50k
Completed,0.3179,E,4000,36,True,Self-employed,10.0,,$75-100k
Defaulted,0.27462,C,6000,60,True,Employed,15.0,0.34,$50-75k
Completed,0.39153000000000004,HR,1000,36,True,Employed,2.0,0.12,$25-50k
PastDue,0.32538,E,4000,36,False,Employed,4.0,0.23,$50-75k
Completed,0.27246,C,12500,60,True,Employed,13.0,0.11,$75-100k
Completed,0.18478,B,2700,36,False,Employed,2.0,0.25,$25-50k
Defaulted,0.35356,HR,2000,36,True,Employed,41.0,0.55,$50-75k
Completed,0.33097,D,7500,36,True,Employed,10.0,0.12,>$100k
Completed,0.13301,A,6000,36,True,Employed,6.0,0.16,$50-75k
Completed,0.12427,A,11250,36,True,Employed,28.0,0.17,>$100k
Completed,0.18829,B,2000,12,False,Employed,1.0,0.05,$25-50k
Completed,0.1322,A,5200,36,False,Employed,3.0,0.15,$25-50k
Completed,0.21434,C,7100,36,False,Employed,6.0,0.22,$50-75k
Completed,0.04583,AA,1000,36,False,Employed,7.0,0.05,$50-75k
Defaulted,0.2837,D,5000,36,True,Self-employed,3.0,,$75-100k
Completed,0.22784000000000001,C,1300,36,True,Employed,3.0,,$25-50k
Completed,0.07339,AA,2000,36,False,Employed,4.0,0.08,$50-75k
Defaulted,0.22361999999999999,C,9500,36,True,Employed,32.0,0.32,$50-75k
Defaulted,0.15549000000000002,B,5000,36,False,Employed,12.0,0.28,$25-50k
Defaulted,0.35643,E,7000,36,True,Employed,8.0,0.22,$75-100k
Completed,0.25214000000000003,D,3000,12,True,Self-employed,28.0,,>$100k
Completed,0.12663,A,8000,36,True,Employed,16.0,0.09,>$100k
Completed,0.07439,AA,2000,36,True,Employed,13.0,0.08,$75-100k
Completed,0.29254,D,6000,36,True,Employed,5.0,0.46,$25-50k
Completed,0.22135,C,3500,36,False,Employed,12.0,0.47,$50-75k
Defaulted,0.28704,D,5000,60,False,Employed,17.0,0.37,$25-50k
Completed,0.35643,HR,4000,36,False,Employed,1.0,0.18,$25-50k
Completed,0.2706,D,12000,36,False,Employed,1.0,0.22,$25-50k
Completed,0.06667999999999999,AA,1000,36,True,Self-employed,7.0,,>$100k
Completed,0.12782000000000002,A,3000,36,True,Employed,5.0,0.1,$25-50k
Completed,0.15936,A,3900,60,True,Employed,23.0,0.1,$25-50k
Completed,0.23718000000000003,B,8000,60,False,Employed,9.0,0.14,>$100k
PastDue,0.31848000000000004,E,4000,60,False,Employed,15.0,0.5,$25-50k
Defaulted,0.30111,D,13000,60,False,Employed,3.0,0.4,$0-25k
Completed,0.35858,E,7500,36,False,Employed,6.0,0.46,$75-100k
Completed,0.26528,C,10500,60,True,Employed,9.0,0.27,$25-50k
Completed,0.2924,D,7000,36,True,Employed,23.0,0.29,$50-75k
Completed,0.29464,D,12000,60,True,Employed,2.0,0.34,>$100k
Completed,0.25259000000000004,C,2000,36,False,Employed,9.0,0.04,$25-50k
Completed,0.35796999999999995,HR,4000,36,False,Employed,32.0,0.1,>$100k
Completed,0.31032,E,2000,36,False,Employed,9.0,0.17,$25-50k
Completed,0.19546,B,3500,36,False,Employed,2.0,0.2,$25-50k
Completed,0.19921,B,15000,36,True,Employed,1.0,0.21,$75-100k
Completed,0.19645,B,10000,36,False,Employed,11.0,0.33,$25-50k
Completed,0.09826,AA,15750,60,True,Employed,29.0,0.17,>$100k
Completed,0.38058000000000003,E,6500,36,False,Employed,2.0,0.21,$50-75k
Completed,0.27462,C,2000,60,True,Employed,1.0,0.14,$25-50k
Defaulted,0.3304,E,3500,60,True,Employed,21.0,0.17,$25-50k
Defaulted,0.24245999999999998,C,4500,36,True,Employed,6.0,0.15,$75-100k
Completed,0.09068999999999999,AA,5000,36,True,Employed,4.0,0.07,$75-100k
Defaulted,0.37453000000000003,HR,3400,36,False,Employed,2.0,0.21,$25-50k
Completed,0.30532,D,5000,36,True,Employed,2.0,0.18,$25-50k
Completed,0.30532,D,4000,36,True,Employed,6.0,0.18,$75-100k
Completed,0.35643,E,5384,36,False,Self-employed,11.0,,$25-50k
Completed,0.29254,D,3000,36,True,Employed,12.0,0.31,$25-50k
Completed,0.30532,D,6000,36,False,Employed,4.0,,$0-25k
Completed,0.35643,E,2500,36,True,Self-employed,2.0,,$75-100k
Completed,0.1305,A,2000,12,True,Employed,8.0,0.08,$75-100k
Completed,0.28851,D,8000,36,True,Employed,5.0,0.22,$75-100k
Completed,0.25259000000000004,C,10000,36,False,Employed,2.0,0.16,$50-75k
Completed,0.11731,A,3000,12,False,Employed,7.0,0.27,$25-50k
Defaulted,0.24702,C,9000,60,True,Self-employed,3.0,,$25-50k
Completed,0.35643,HR,4000,36,False,Employed,6.0,0.27,$50-75k
Completed,0.30992,D,2500,36,True,Employed,6.0,0.04,$75-100k
Defaulted,0.14357999999999999,A,13000,36,True,Employed,15.0,0.27,$25-50k
Completed,0.30532,D,5000,36,True,Employed,25.0,0.13,$25-50k
PastDue,0.31032,E,4000,36,False,Employed,3.0,0.24,$25-50k
PastDue,0.35796999999999995,HR,4000,36,True,Employed,1.0,0.24,$25-50k
Completed,0.3142,D,13323,60,False,Employed,3.0,,$50-75k
Completed,0.35285,HR,4000,36,True,Employed,4.0,0.25,$75-100k
Completed,0.35643,E,4000,36,True,Employed,28.0,0.69,>$100k
Completed,0.13524,A,3200,36,False,Employed,2.0,0.03,$50-75k
Defaulted,0.14453,A,15000,60,True,Employed,14.0,0.32,$50-75k
Completed,0.35796999999999995,HR,2000,36,False,Employed,8.0,0.35,$50-75k
Defaulted,0.35843,E,2500,12,False,Self-employed,5.0,,$0-25k
Completed,0.22236999999999998,C,7000,36,True,Employed,16.0,0.19,>$100k
Defaulted,0.35643,E,3500,36,False,Employed,1.0,,$25-50k
Defaulted,0.35643,E,2000,36,False,Employed,15.0,0.03,$25-50k
Defaulted,0.16055999999999998,A,17500,36,False,Employed,4.0,0.18,$75-100k
Completed,0.06327,AA,9000,36,True,Employed,10.0,0.13,>$100k
Completed,0.17322,B,10000,36,True,Employed,7.0,0.14,$50-75k
Completed,0.34731,E,7500,36,True,Employed,2.0,,$25-50k
Completed,0.10578,A,10000,36,True,Employed,6.0,0.18,$50-75k
Completed,0.11295999999999999,A,4250,36,True,Employed,3.0,0.12,$0-25k
Completed,0.35643,HR,4000,36,True,Self-employed,2.0,,$25-50k
Completed,0.3509,E,7500,36,True,Employed,10.0,0.29,$50-75k
Completed,0.23318000000000003,B,15000,60,True,Employed,1.0,0.17,>$100k
PastDue,0.33665,E,8000,36,True,Employed,4.0,0.18,>$100k
Completed,0.25295,C,2000,12,False,Employed,7.0,0.34,$25-50k
Completed,0.35285,HR,4000,36,True,Employed,13.0,0.25,$50-75k
Completed,0.35643,E,7500,36,False,Employed,1.0,0.18,$50-75k
Completed,0.09643,AA,13500,36,True,Employed,1.0,10.01,>$100k
Completed,0.35796999999999995,HR,4000,36,True,Employed,41.0,0.36,>$100k
Completed,0.13697,A,7500,36,False,Employed,34.0,0.34,$25-50k
Defaulted,0.35838000000000003,E,4000,60,True,Employed,11.0,0.22,$25-50k
Completed,0.19645,B,2250,36,False,Employed,6.0,0.37,$50-75k
Defaulted,0.25785,D,8430,12,False,Employed,2.0,0.64,$25-50k
PastDue,0.29363,E,4000,36,True,Employed,0.0,0.33,$25-50k
Completed,0.35858,E,7350,36,False,Employed,3.0,0.35,$25-50k
Defaulted,0.26128,D,10000,60,False,Employed,17.0,0.29,$50-75k
Completed,0.18829,B,3500,12,True,Employed,13.0,,$75-100k
Completed,0.23718000000000003,B,7500,60,True,Employed,18.0,0.2,>$100k
Completed,0.2951,D,7000,36,False,Employed,8.0,0.19,$25-50k
Completed,0.09643,AA,10000,36,True,Employed,4.0,0.08,$50-75k
Completed,0.31375,D,9500,60,False,Employed,15.0,0.38,$25-50k
Completed,0.28488,D,5500,36,False,Employed,3.0,0.17,$25-50k
Defaulted,0.2951,D,3500,36,False,Employed,2.0,0.05,$25-50k
Defaulted,0.29495,D,7000,60,True,Employed,14.0,0.28,$75-100k
PastDue,0.35796999999999995,HR,4000,36,True,Employed,4.0,0.46,$25-50k
Defaulted,0.30234,D,12000,60,False,Employed,2.0,0.24,$50-75k
Completed,0.35643,HR,4000,36,True,Employed,4.0,0.2,$75-100k
Defaulted,0.34621,E,5000,36,True,Employed,12.0,0.28,$25-50k
Defaulted,0.35643,E,3500,36,False,Other,18.0,7.42,$0-25k
PastDue,0.17174,B,25000,60,True,Employed,2.0,0.21,>$100k
Completed,0.202,B,3000,36,True,Employed,2.0,0.08,$25-50k
Completed,0.34621,E,5000,36,False,Employed,2.0,0.28,$25-50k
Completed,0.2878,D,4000,36,True,Employed,2.0,0.42,$25-50k
Completed,0.24702,C,14500,60,False,Employed,9.0,0.37,$75-100k
Completed,0.40243,HR,1200,36,False,Employed,7.0,0.29,$25-50k
Completed,0.22455999999999998,C,6000,36,True,Employed,4.0,0.41,$25-50k
Completed,0.35843,E,7500,12,True,Employed,1.0,0.29,>$100k
Completed,0.35838000000000003,E,4000,60,True,Employed,1.0,0.32,$75-100k
Completed,0.19236,B,2200,36,False,Employed,7.0,0.3,$25-50k
Completed,0.29588000000000003,D,6000,36,True,Employed,24.0,0.1,$75-100k
Completed,0.31053000000000003,D,3000,36,True,Employed,16.0,0.23,$50-75k
Completed,0.24245999999999998,C,15000,36,False,Employed,2.0,0.29,$25-50k
Defaulted,0.35796999999999995,HR,2500,36,False,Employed,4.0,0.19,$25-50k
PastDue,0.2951,D,7500,36,True,Employed,3.0,0.19,>$100k
Completed,0.17069,B,4000,36,False,Employed,22.0,0.23,$25-50k
Completed,0.09986,A,2000,12,False,Employed,2.0,0.03,$75-100k
Completed,0.27416999999999997,D,1000,36,False,Employed,1.0,0.23,$25-50k
Defaulted,0.27321999999999996,D,10000,60,False,Employed,26.0,0.18,$50-75k
Completed,0.25259000000000004,C,15000,36,True,Employed,4.0,0.09,>$100k
Completed,0.33393,C,2000,36,True,Employed,4.0,0.66,$50-75k
Defaulted,0.30933,D,6500,60,False,Employed,1.0,0.15,>$100k
Completed,0.17969000000000002,B,2000,12,True,Employed,4.0,0.08,$75-100k
Completed,0.2951,D,10000,36,False,Employed,13.0,0.33,$25-50k
PastDue,0.15538,A,14500,36,True,Employed,15.0,0.22,$50-75k
Completed,0.35838000000000003,E,4000,60,True,Employed,5.0,0.1,$50-75k
Defaulted,0.29394000000000003,D,10000,36,True,Employed,16.0,0.5,$25-50k
Completed,0.27246,C,7000,60,False,Employed,1.0,0.17,$25-50k
Completed,0.36741999999999997,E,5000,36,False,Employed,2.0,0.09,$25-50k
Defaulted,0.29495,D,6500,60,True,Retired,2.0,0.38,$25-50k
Completed,0.12528,A,5000,36,True,Employed,11.0,0.07,>$100k
Completed,0.24758000000000002,C,4500,36,False,Other,44.0,0.21,$25-50k
Completed,0.11295999999999999,A,5000,36,True,Employed,8.0,0.32,$25-50k
Completed,0.34621,E,7500,36,True,Employed,26.0,0.26,$75-100k
PastDue,0.28704,D,8900,60,False,Employed,1.0,0.64,$25-50k
Defaulted,0.11295999999999999,A,4000,36,True,Employed,11.0,0.53,$50-75k
Completed,0.31053000000000003,D,3500,36,True,Retired,8.0,0.33,$50-75k
Completed,0.28324,D,15000,60,False,Employed,1.0,0.11,>$100k
Completed,0.18750999999999998,B,15000,36,True,Employed,15.0,0.22,$75-100k
Completed,0.20321,C,7000,36,True,Employed,22.0,0.35,$75-100k
Completed,0.24758000000000002,C,4500,36,False,Employed,5.0,0.15,$25-50k
Completed,0.20321,C,4000,36,True,Employed,6.0,0.05,$25-50k
Completed,0.38723,HR,5000,36,True,Part-time,4.0,0.46,$25-50k
PastDue,0.35356,HR,4000,36,False,Other,18.0,1.31,$0-25k
Completed,0.18173,B,4500,36,False,Employed,4.0,0.09,$25-50k
Completed,0.22361999999999999,C,2000,36,False,Employed,4.0,0.2,$25-50k
Completed,0.16033,B,2000,12,False,Employed,1.0,0.21,$75-100k
Completed,0.08341,AA,10000,36,False,Employed,4.0,0.07,$50-75k
Completed,0.35843,E,5500,12,False,Employed,1.0,,$25-50k
Completed,0.19158,B,1300,36,False,Retired,10.0,0.07,$0-25k
Completed,0.15936,A,12852,60,False,Employed,18.0,0.2,$50-75k
Completed,0.27246,C,8500,60,False,Employed,9.0,0.13,$50-75k
Completed,0.19364,B,8500,60,True,Employed,13.0,0.32,$25-50k
PastDue,0.20462,B,3000,36,True,Employed,8.0,0.18,$50-75k
Completed,0.33361999999999997,E,3500,36,False,Employed,1.0,0.71,$0-25k
Defaulted,0.28704,D,7000,60,True,Employed,4.0,0.13,$75-100k
Completed,0.2951,D,3000,36,False,Employed,6.0,0.09,$25-50k
Defaulted,0.33097,D,7500,36,False,Employed,5.0,,$75-100k
Defaulted,0.27466999999999997,D,10000,36,True,Employed,19.0,0.31,$25-50k
Defaulted,0.33,E,1000,36,False,Employed,3.0,0.21,$25-50k
Completed,0.20462,B,3500,36,False,Employed,1.0,0.18,$25-50k
Completed,0.2951,D,4000,36,False,Employed,4.0,0.1,$25-50k
Defaulted,0.31375,D,4500,60,True,Employed,3.0,0.2,$0-25k
Completed,0.35643,E,7000,36,True,Employed,1.0,0.21,$25-50k
Completed,0.31053000000000003,D,4000,36,True,Employed,11.0,0.04,$75-100k
Completed,0.16147,B,5000,36,False,Employed,5.0,0.27,$25-50k
PastDue,0.3509,E,5000,36,False,Employed,4.0,0.41,$25-50k
PastDue,0.2533,D,10000,36,True,Other,3.0,0.59,$25-50k
PastDue,0.29536999999999997,D,4000,36,False,Employed,35.0,0.08,$25-50k
Completed,0.11295999999999999,A,7200,36,False,Employed,3.0,0.23,$25-50k
Defaulted,0.35796999999999995,HR,4000,36,False,Employed,15.0,0.21,$25-50k
Completed,0.18316,B,3100,36,True,Employed,1.0,0.08,>$100k
Completed,0.12105999999999999,A,3275,36,True,Employed,12.0,0.03,$50-75k
Completed,0.20321,C,2500,36,True,Employed,20.0,0.09,$50-75k
Completed,0.29901,E,4000,12,False,Employed,5.0,0.1,>$100k
Completed,0.30532,D,7000,36,False,Employed,1.0,0.14,$50-75k
Defaulted,0.35643,E,3500,36,False,Other,2.0,0.09,$0-25k
Completed,0.36741999999999997,E,2500,36,True,Employed,13.0,0.11,$50-75k
Completed,0.25831,D,1000,36,False,Self-employed,1.0,,$0-25k
Defaulted,0.3142,D,7590,60,False,Employed,2.0,,$50-75k
Completed,0.37453000000000003,HR,2000,36,True,Employed,12.0,0.33,$25-50k
Completed,0.15833,A,4000,36,False,Employed,7.0,0.19,$0-25k
Completed,0.12663,A,15000,36,True,Employed,2.0,0.03,>$100k
Completed,0.16552,B,7400,36,True,Employed,11.0,0.31,$50-75k
Defaulted,0.34621,E,4750,36,False,Employed,3.0,0.16,$0-25k
Completed,0.07439,AA,5177,36,True,Employed,3.0,0.23,$50-75k
Completed,0.32576,E,4000,36,False,Employed,13.0,0.07,$25-50k
PastDue,0.20462,B,15000,36,True,Employed,1.0,0.11,>$100k
PastDue,0.35796999999999995,HR,4000,36,False,Employed,1.0,0.2,$50-75k
Completed,0.22875,C,20000,36,True,Employed,15.0,0.25,$75-100k
Defaulted,0.24245999999999998,C,10000,36,False,Employed,6.0,0.16,$50-75k
Completed,0.35838000000000003,E,4000,60,True,Employed,12.0,0.23,$75-100k
PastDue,0.17754,B,35000,36,False,Employed,14.0,0.16,>$100k
Completed,0.35796999999999995,HR,2500,36,False,Employed,24.0,0.19,$75-100k
Defaulted,0.35796999999999995,HR,4000,36,True,Employed,6.0,0.11,$75-100k
Completed,0.202,B,4000,36,False,Employed,6.0,0.06,$75-100k
Defaulted,0.35643,HR,4000,36,True,Employed,4.0,0.26,$50-75k
Completed,0.20081,B,20000,60,True,Employed,22.0,0.17,$50-75k
Completed,0.11066,A,2000,12,True,Other,2.0,0.14,$25-50k
Defaulted,0.16055999999999998,A,7000,36,False,Employed,3.0,0.21,$25-50k
Completed,0.30532,D,4000,36,False,Employed,8.0,1.28,$0-25k
Completed,0.1717,B,3500,36,True,Employed,6.0,0.28,$0-25k
Completed,0.13524,A,3000,36,True,Employed,7.0,0.12,$25-50k
Completed,0.26877,D,10000,60,True,Employed,1.0,0.33,>$100k
Completed,0.35285,HR,3282,36,False,Self-employed,3.0,,$25-50k
Completed,0.17849,A,25000,60,True,Employed,6.0,0.1,>$100k
Completed,0.26681,D,5000,36,False,Employed,13.0,0.18,$50-75k
Completed,0.09643,AA,10000,36,True,Employed,16.0,0.09,>$100k
Completed,0.12167,A,2200,36,True,Employed,3.0,,$0-25k
Completed,0.23318000000000003,B,6000,60,False,Employed,28.0,0.19,$75-100k
Completed,0.12528,A,9000,36,False,Employed,2.0,0.1,$50-75k
Completed,0.24821999999999997,C,5000,36,False,Employed,2.0,0.08,$25-50k
Completed,0.09988,AA,3500,36,False,Employed,3.0,0.08,$25-50k
Completed,0.31308,D,7000,36,False,Employed,3.0,0.16,$25-50k
PastDue,0.35796999999999995,HR,4000,36,False,Employed,7.0,0.16,$50-75k
Defaulted,0.34886999999999996,HR,4000,36,True,Employed,10.0,0.22,$75-100k
PastDue,0.34588,HR,4000,36,True,Employed,19.0,0.4,$75-100k
Completed,0.13524,A,10000,36,True,Employed,2.0,0.1,$75-100k
Completed,0.12967,A,2000,36,True,Employed,7.0,0.39,$50-75k
Completed,0.35643,HR,4000,36,False,Self-employed,15.0,,$50-75k
Completed,0.2952,HR,3000,36,False,Employed,3.0,0.25,$75-100k
Completed,0.12663,A,15000,36,True,Employed,4.0,0.2,$25-50k
Completed,0.21372,B,2500,36,False,Employed,5.0,0.16,$50-75k
Defaulted,0.35285,HR,3500,36,True,Other,2.0,0.49,>$100k
Completed,0.24245999999999998,C,15000,36,True,Employed,9.0,0.18,>$100k
Completed,0.06888,AA,9200,36,False,Employed,5.0,0.22,>$100k
Completed,0.30532,D,8000,36,False,Employed,7.0,0.31,$25-50k
PastDue,0.3179,E,3000,36,False,Employed,19.0,0.36,$50-75k
Defaulted,0.35643,E,7500,36,True,Employed,12.0,0.3,$50-75k
Defaulted,0.30532,D,7000,36,False,Employed,8.0,0.27,$25-50k
Completed,0.12511,A,5000,36,False,Employed,2.0,0.09,$25-50k
Completed,0.29588000000000003,D,5000,36,True,Employed,22.0,0.14,$75-100k
Completed,0.1804,C,1200,36,False,Employed,9.0,,$50-75k
Defaulted,0.18525999999999998,B,10000,12,True,Employed,6.0,0.08,>$100k
Completed,0.27462,D,13000,60,True,Employed,12.0,0.11,$50-75k
Completed,0.12427,A,20000,36,True,Employed,20.0,0.44,$25-50k
Completed,0.35843,E,7500,12,True,Self-employed,4.0,,$50-75k
Completed,0.35643,HR,3000,36,True,Employed,30.0,0.23,$50-75k
Completed,0.27285,D,5000,36,True,Employed,7.0,0.06,>$100k
Completed,0.35796999999999995,HR,2000,36,True,Self-employed,1.0,,$25-50k
PastDue,0.28339000000000003,D,10000,36,True,Employed,7.0,0.26,$50-75k
Completed,0.11295999999999999,A,5000,36,False,Employed,3.0,0.03,$75-100k
Completed,0.25424,D,7000,36,True,Employed,12.0,0.23,$75-100k
Completed,0.20357999999999998,B,15000,60,True,Employed,14.0,0.18,>$100k
Completed,0.33553,E,3000,36,True,Employed,14.0,0.17,$50-75k
Completed,0.27462,C,8500,60,False,Employed,1.0,0.36,$25-50k
Completed,0.22261999999999998,B,21000,60,True,Employed,7.0,0.44,$25-50k
Completed,0.29167,E,4000,12,True,Employed,14.0,0.25,>$100k
Completed,0.13413,A,19978,36,True,Employed,4.0,0.09,>$100k
Defaulted,0.33553,E,2100,36,False,Employed,8.0,0.05,$25-50k
Completed,0.32378,E,2500,36,False,Employed,3.0,0.24,$50-75k
Defaulted,0.22693000000000002,B,15000,60,False,Employed,12.0,0.2,>$100k
Completed,0.26681,D,6000,36,False,Employed,12.0,0.08,$75-100k
Completed,0.2951,D,9000,36,False,Employed,6.0,0.42,$0-25k
Defaulted,0.2324,E,4000,36,False,Employed,7.0,0.29,$25-50k
Defaulted,0.38723,HR,5500,36,False,Employed,6.0,0.43,$25-50k
Completed,0.21566,C,15000,60,False,Employed,9.0,0.37,$50-75k
Defaulted,0.33698,E,4000,60,False,Self-employed,10.0,,$75-100k
Defaulted,0.33297,E,4000,60,False,Employed,7.0,0.84,$25-50k
Defaulted,0.35244000000000003,E,2400,36,False,Employed,4.0,0.33,$50-75k
Completed,0.18192,B,3000,12,False,Employed,4.0,0.06,$50-75k
Completed,0.124,A,5930,36,True,Employed,6.0,0.19,>$100k
Completed,0.13138,A,10000,36,True,Employed,10.0,0.15,$75-100k
Completed,0.16627,C,1000,36,False,Employed,4.0,0.19,$25-50k
Completed,0.13562000000000002,C,1000,36,False,Employed,5.0,,$0-25k
Completed,0.35131999999999997,E,7000,36,False,Employed,5.0,0.08,$25-50k
Defaulted,0.3527,E,2000,36,False,Employed,0.0,0.05,$25-50k
Completed,0.18750999999999998,B,6000,36,False,Employed,5.0,,$50-75k
Defaulted,0.20357999999999998,B,15000,60,True,Employed,5.0,0.17,>$100k
Defaulted,0.28339000000000003,D,10000,36,False,Employed,1.0,,>$100k
Defaulted,0.35796999999999995,HR,4000,36,True,Self-employed,4.0,,>$100k
Completed,0.18316,B,2000,36,True,Other,3.0,0.24,$25-50k
Completed,0.1241,A,4000,36,False,Employed,3.0,0.18,$25-50k
